#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NOAA/GOES
#     SOURCE_NAME                     GOES13
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       5min
#     DESCRIPTOR                      EPS-MAGED>Energetic Particle Sensor - Magnetospheric Electron Detector
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     DATA_VERSION                    01
#     PI_NAME                         NOAA NGDC and SWPC
#     PI_AFFILIATION                  sem.goes@noaa.gov
#     TEXT                            Data has been recast from original NOAA netCDF files by SPDF. DATA CAVEATS/WARNINGS:
#     TEXT                             The MagED data may not be accurate at times due to instrument limitations such
#     TEXT                             as dead time and proton contamination. Every effort is made to reduce these
#     TEXT                             effects but uncertainties are inevitable. Additionally, the detectors may suffer
#     TEXT                             from intermittent noise problems. Please contact Juan V. Rodriguez (sem.goes@noaa.gov)
#                                      with questions or concerns.
#     INSTRUMENT_TYPE                 Particles (space)
#     MISSION_GROUP                   GOES
#     LOGICAL_SOURCE                  goes13_eps-maged_5min
#     LOGICAL_FILE_ID                 goes13_eps-maged_5min_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      GOES-13 EPS (Energetic Particle Sensor) MagED (Magnetospheric Electron Detector)
#                                      5 minute electron fluxes 40-475 keV
#     GENERATION_DATE                 Mon Feb  1 09:01:02 2016
#     MODS                            Final release updates 8/23/2013 REM
#     LINK_TEXT                       Primary GOES
#     LINK_TITLE                      archive and instrument documentation at NOAA National Geophysical Data Center
#                                      (NGDC)
#     HTTP_LINK                       http://www.ngdc.noaa.gov/stp/satellite/goes/index.html
#     CONVENTIONS                     GOES Space Weather
#     TITLE                           GOES Magnetospheric Electron Detector
#     INSTITUTION                     NOAA
#     SOURCE                          Satellite Insitu Observations
#     SATELLITE_ID                    GOES-13
#     INSTRUMENT                      Magnetospheric Electron Detector
#     PROCESS_TYPE                    Time averaged
#     PROCESS_LEVEL                   level 2
#     SAMPLE_TIME                     1
#     SAMPLE_UNIT                     minutes
#     CREATION_DATE                   2016-02-01 08:29:36.699 UTC
#     START_DATE                      2016-01-01 00:00:00.000 UTC
#     END_DATE                        2016-01-31 23:55:00.000 UTC
#     RECORDS_PRESENT                 8928
#     ORIGINATING_AGENCY              DOC/NOAA/NCEP/NWS/SWPC
#     ARCHIVING_AGENCY                DOC/NOAA/NESDIS/NGDC
#     SPASE_DATASETRESOURCEID         spase://NOAA/NumericalData/GOES/13/EPS/MAGED/19ME15/PT5M
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Default time
#  2. Average Electron Flux at 40 keV for 9 directions ordered north to south (101 to 109) or south to north depending on yaw state in time-series plots; corrected for dead-time errors and other contamination sources
#  3. ---> Electron Flux at 75 keV
#  4. ---> Electron Flux at 150 keV
#  5. ---> Electron Flux at 275 keV
#  6. ---> Electron Flux at 475 keV
#
EPOCH                                      ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV                ELECFLUX_75KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_150KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_275KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV               ELECFLUX_475KEV
                            (@_105_(pseudo telescope no)) (@_104_(pseudo telescope no)) (@_107_(pseudo telescope no)) (@_106_(pseudo telescope no)) (@_103_(pseudo telescope no)) (@_102_(pseudo telescope no)) (@_109_(pseudo telescope no)) (@_108_(pseudo telescope no)) (@_101_(pseudo telescope no)) (@_105_(pseudo telescope no)) (@_104_(pseudo telescope no)) (@_107_(pseudo telescope no)) (@_106_(pseudo telescope no)) (@_103_(pseudo telescope no)) (@_102_(pseudo telescope no)) (@_109_(pseudo telescope no)) (@_108_(pseudo telescope no)) (@_101_(pseudo telescope no)) (@_105_(pseudo telescope no)) (@_104_(pseudo telescope no)) (@_107_(pseudo telescope no)) (@_106_(pseudo telescope no)) (@_103_(pseudo telescope no)) (@_102_(pseudo telescope no)) (@_109_(pseudo telescope no)) (@_108_(pseudo telescope no)) (@_101_(pseudo telescope no)) (@_105_(pseudo telescope no)) (@_104_(pseudo telescope no)) (@_107_(pseudo telescope no)) (@_106_(pseudo telescope no)) (@_103_(pseudo telescope no)) (@_102_(pseudo telescope no)) (@_109_(pseudo telescope no)) (@_108_(pseudo telescope no)) (@_101_(pseudo telescope no)) (@_105_(pseudo telescope no)) (@_104_(pseudo telescope no)) (@_107_(pseudo telescope no)) (@_106_(pseudo telescope no)) (@_103_(pseudo telescope no)) (@_102_(pseudo telescope no)) (@_109_(pseudo telescope no)) (@_108_(pseudo telescope no)) (@_101_(pseudo telescope no))
dd-mm-yyyy hh:mm:ss.mil.mic             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)             e/(cm^2-s-sr-keV)
01-01-2016 00:00:00.000.000                       11584.5                       13277.0                       11873.2                       12617.8                       11257.0                       12634.8                       12584.6                       11666.1                       12564.0                       5098.01                       5814.12                       5335.59                       5423.67                       5242.43                       5691.02                       5539.64                       4846.97                       5529.13                       791.482                       901.493                       831.822                       859.451                       762.482                       877.142                       886.338                       711.336                       810.266                       42.3702                       53.8993                       54.7166                       47.5063                       53.2004                       55.5396                       52.7480                       40.3173                       54.1852                       5.39970                       6.02491                       6.46008                       5.01479                       6.91490                       6.76755                       5.77293                       5.10288                       7.06139
01-01-2016 00:05:00.000.000                       7272.20                       8047.53                       7611.13                       8216.00                       6905.03                       8086.51                       7842.96                       8250.06                       7981.38                       2925.93                       3163.64                       3140.07                       3255.67                       2904.12                       3363.93                       3142.85                       3106.11                       3173.60                       246.165                       259.328                       287.202                       281.156                       241.376                       307.587                       269.338                       269.046                       289.098                       26.0884                       28.9545                       30.6277                       27.9551                       28.0950                       30.8343                       29.3526                       28.5575                       30.5801                       3.14755                       3.25845                       3.38788                       3.06782                       3.15843                       3.48886                       3.32283                       3.12556                       3.26681
01-01-2016 00:10:00.000.000                       9013.08                       9955.57                       8007.55                       9054.88                       8250.40                       9316.35                       8946.99                       10191.0                       8636.83                       2436.29                       2685.04                       2531.60                       2587.48                       2611.22                       2857.21                       2618.75                       2606.56                       2652.51                       179.880                       196.948                       209.180                       202.930                       206.832                       229.176                       204.753                       190.680                       217.758                       22.0630                       23.9452                       27.1234                       24.5758                       25.9765                       26.7580                       25.2566                       23.3810                       27.1459                       4.16675                       4.04724                       4.67299                       4.23852                       4.38404                       4.66475                       4.35710                       3.98480                       4.71702
01-01-2016 00:15:00.000.000                       5445.51                       6155.47                       5959.63                       6073.68                       5761.10                       6468.67                       6018.86                       6135.91                       6367.39                       1369.55                       1511.29                       1507.36                       1485.73                       1501.89                       1714.89                       1485.18                       1476.94                       1566.79                       155.160                       173.876                       180.145                       171.113                       173.707                       193.418                       174.241                       168.460                       186.598                       17.9035                       20.0829                       21.2114                       19.5833                       20.6172                       21.5404                       20.8077                       19.7247                       21.9790                       2.88100                       2.86367                       3.21603                       2.94227                       3.01013                       3.18323                       3.01539                       2.90731                       3.28695
01-01-2016 00:20:00.000.000                       4766.31                       5531.34                       5900.08                       5820.07                       5539.99                       6135.98                       5836.93                       5583.08                       6281.69                       1366.14                       1547.80                       1707.30                       1604.51                       1647.02                       1792.85                       1639.49                       1514.84                       1782.06                       178.278                       199.033                       215.093                       198.792                       208.836                       224.588                       209.633                       196.395                       224.054                       23.8218                       27.0269                       26.7726                       24.9634                       27.0953                       27.0245                       27.0779                       26.2922                       27.4093                       4.14808                       4.17274                       4.15551                       3.99113                       4.17189                       4.15614                       4.00034                       4.16605                       4.17003
01-01-2016 00:25:00.000.000                       2245.87                       2437.65                       2187.20                       2359.35                       2077.38                       2552.57                       2274.34                       2565.25                       2361.08                       647.539                       685.615                       604.470                       635.499                       617.245                       742.409                       637.572                       698.466                       645.766                       79.6298                       85.1336                       74.6516                       76.7972                       78.6128                       90.1123                       78.6246                       86.0246                       80.3620                       9.22339                       10.0708                       8.57506                       8.62072                       9.20912                       9.68810                       8.87644                       9.81874                       9.47699                       1.31608                       1.36529                       1.09898                       1.23216                       1.22886                       1.29536                       1.11844                       1.31696                       1.20536
01-01-2016 00:30:00.000.000                       13337.4                       15148.9                       17917.9                       17402.8                       14864.9                       17007.6                       17212.7                       15463.9                       18019.4                       6968.57                       7849.50                       8973.75                       8679.52                       7870.71                       8767.60                       8996.82                       7827.28                       8927.10                       1058.55                       1173.47                       1282.38                       1179.17                       1150.93                       1289.24                       1304.54                       1193.82                       1317.54                       133.409                       151.873                       144.698                       132.095                       143.357                       144.924                       144.883                       150.950                       148.698                       20.5082                       20.8652                       18.6983                       18.3778                       19.0593                       20.3695                       18.9859                       20.7167                       18.6698
01-01-2016 00:35:00.000.000                       38425.7                       34447.1                       17151.0                       22110.2                       18324.5                       20947.4                       21472.2                       50985.6                       18237.6                       10612.8                       9807.22                       6113.09                       7204.48                       6562.57                       7203.14                       7202.34                       12669.9                       6366.52                       1971.20                       2048.88                       1714.85                       1804.50                       1812.22                       1889.90                       1852.25                       2117.64                       1789.82                       279.067                       304.126                       289.265                       272.879                       288.618                       291.116                       286.263                       301.524                       294.844                       36.5948                       36.7027                       37.6727                       34.8040                       37.3869                       38.5623                       36.1851                       36.9040                       40.4039
01-01-2016 00:40:00.000.000                       17525.6                       18893.3                       16265.9                       17546.8                       15093.3                       17643.6                       16759.4                       19828.6                       17440.7                       5320.67                       5510.64                       6001.04                       5907.39                       5312.43                       6110.17                       5590.41                       5612.43                       6265.18                       826.523                       850.850                       992.676                       940.351                       875.480                       1006.51                       907.806                       868.047                       1023.19                       87.5383                       90.6140                       110.909                       99.8299                       93.7561                       105.131                       97.2984                       91.1767                       110.992                       11.6847                       10.9802                       13.4943                       12.2636                       12.0394                       13.1059                       12.1621                       11.6191                       13.2732
01-01-2016 00:45:00.000.000                       17645.0                       19039.4                       19077.4                       19683.6                       17778.4                       19907.5                       19150.8                       19278.3                       20508.6                       5709.07                       6043.25                       6567.12                       6340.05                       6019.97                       6729.43                       6175.36                       5999.78                       6865.21                       893.026                       942.917                       1083.20                       1016.36                       969.951                       1113.01                       992.926                       940.243                       1142.28                       82.1357                       86.1622                       102.354                       92.0920                       93.8174                       102.043                       93.6915                       85.7018                       108.225                       8.34629                       7.90663                       9.99326                       8.68433                       8.94444                       9.86450                       8.73529                       8.19280                       9.94909
01-01-2016 00:50:00.000.000                       35639.5                       40707.3                       42657.6                       39976.0                       39626.3                       41383.4                       39520.6                       37492.3                       45465.3                       7292.31                       7970.95                       8469.01                       7756.91                       8019.78                       8380.83                       7711.74                       7587.62                       8853.29                       687.396                       754.414                       885.429                       782.661                       805.297                       873.473                       780.141                       710.120                       925.935                       67.9222                       73.1175                       91.1764                       76.8937                       80.2912                       84.8199                       79.0174                       69.6859                       92.4266                       9.93873                       9.99448                       12.0973                       10.3781                       10.8790                       11.9200                       10.9299                       9.43126                       12.2711
01-01-2016 00:55:00.000.000                       17157.6                       19624.4                       21557.2                       20491.0                       19779.1                       21718.8                       19725.8                       18346.8                       23129.1                       3206.19                       3521.06                       3787.19                       3611.77                       3572.31                       3912.37                       3531.43                       3274.41                       3952.40                       372.003                       422.222                       503.202                       456.741                       468.658                       506.311                       452.774                       365.871                       519.243                       57.3060                       64.9884                       72.7797                       65.0667                       70.6068                       71.1238                       67.8504                       57.5290                       74.5425                       7.76413                       8.23529                       8.78958                       7.83994                       8.40108                       9.09780                       8.61940                       7.27925                       8.73930
